Contract Account,Meterid,CoCd,OPCO,ApprovedDate
10041619130,102974769,1160,NYSEG,1999-01-01
10045224846,102974770,1160,NYSEG,1999-01-01
10038182308,102974771,1160,NYSEG,1999-01-01
10010303047,102974772,1160,NYSEG,1999-01-01
10010303054,102974773,1160,NYSEG,1999-01-01
10050459204,102974774,1160,NYSEG,1999-01-01
10017594192,102974776,1160,NYSEG,1999-01-01
10050330702,102974778,1160,NYSEG,1999-01-01
10036305448,102974779,1160,NYSEG,1999-01-01
10032112053,102974784,1160,NYSEG,1999-01-01
10042359280,102974785,1160,NYSEG,1999-01-01
10053031414,102974786,1160,NYSEG,1999-01-01
10041514190,102974944,1160,NYSEG,1999-01-01
10051235777,102974945,1160,NYSEG,1999-01-01
10042412410,102974946,1160,NYSEG,1999-01-01
10051805488,102974947,1160,NYSEG,1999-01-01
10010251170,102974949,1160,NYSEG,1999-01-01
10010251246,102974950,1160,NYSEG,1999-01-01
10037231262,102974951,1160,NYSEG,1999-01-01
10010252376,102974952,1160,NYSEG,1999-01-01
10035083319,102974953,1160,NYSEG,1999-01-01
10051968021,102974954,1160,NYSEG,1999-01-01
10010252673,102974955,1160,NYSEG,1999-01-01
10016705583,102974959,1160,NYSEG,1999-01-01
10090557835,102974960,1160,NYSEG,1999-01-01
10010250776,102974961,1160,NYSEG,1999-01-01
10044239217,102974964,1160,NYSEG,1999-01-01
10053553177,102974965,1160,NYSEG,1999-01-01
10012200118,102974966,1160,NYSEG,1999-01-01
10012200100,102974967,1160,NYSEG,1999-01-01
10052684536,102974968,1160,NYSEG,1999-01-01
10090383232,102974969,1160,NYSEG,1999-01-01
10040470642,102974970,1160,NYSEG,1999-01-01
10045724209,102974971,1160,NYSEG,1999-01-01
10044764495,102974972,1160,NYSEG,1999-01-01
10033893966,102974973,1160,NYSEG,1999-01-01
10047969976,102974975,1160,NYSEG,1999-01-01
10030694490,102974976,1160,NYSEG,1999-01-01
10010253275,102974977,1160,NYSEG,1999-01-01
10037679486,102974978,1160,NYSEG,1999-01-01
10010253267,102974979,1160,NYSEG,1999-01-01
10051615143,102974980,1160,NYSEG,1999-01-01
10035109973,102974981,1160,NYSEG,1999-01-01
10049560724,102974982,1160,NYSEG,1999-01-01
10016705674,102974983,1160,NYSEG,1999-01-01
10016705856,102974985,1160,NYSEG,1999-01-01
10038618129,102974986,1160,NYSEG,1999-01-01
10052231452,102974987,1160,NYSEG,1999-01-01
10047185771,102974988,1160,NYSEG,1999-01-01
10042020049,102974989,1160,NYSEG,1999-01-01
10010280195,102974990,1160,NYSEG,1999-01-01
10010280179,102974991,1160,NYSEG,1999-01-01
10052843751,102974992,1160,NYSEG,1999-01-01
10048332745,102974993,1160,NYSEG,1999-01-01
10051055233,102974994,1160,NYSEG,1999-01-01
10016093527,102974996,1160,NYSEG,1999-01-01
10016093576,102974998,1160,NYSEG,1999-01-01
10016093568,102974999,1160,NYSEG,1999-01-01
10049429615,102975000,1160,NYSEG,1999-01-01
10090722363,102975002,1160,NYSEG,1999-01-01
10090147108,102975003,1160,NYSEG,1999-01-01
10047026553,102975004,1160,NYSEG,1999-01-01
10090897678,102975005,1160,NYSEG,1999-01-01
10016705385,102975006,1160,NYSEG,1999-01-01
10050908622,102975007,1160,NYSEG,1999-01-01
10010250693,102975008,1160,NYSEG,1999-01-01
10048386329,102975009,1160,NYSEG,1999-01-01
10052591046,102975010,1160,NYSEG,1999-01-01
10044654050,102975011,1160,NYSEG,1999-01-01
10052332474,102975012,1160,NYSEG,1999-01-01
10049760753,102975013,1160,NYSEG,1999-01-01
10045642054,102975014,1160,NYSEG,1999-01-01
10043269694,102975015,1160,NYSEG,1999-01-01
10036640133,102975016,1160,NYSEG,1999-01-01
10012484738,102975019,1160,NYSEG,1999-01-01
10090496083,102975020,1160,NYSEG,1999-01-01
10051341021,102975021,1160,NYSEG,1999-01-01
10024831900,102975022,1160,NYSEG,1999-01-01
10037323945,102975023,1160,NYSEG,1999-01-01
10010252194,102975024,1160,NYSEG,1999-01-01
10010252202,102975025,1160,NYSEG,1999-01-01
10010252681,102975026,1160,NYSEG,1999-01-01
10014191752,102975028,1160,NYSEG,1999-01-01
10025607788,102975029,1160,NYSEG,1999-01-01
10014130362,102975030,1160,NYSEG,1999-01-01
10038132212,102975031,1160,NYSEG,1999-01-01
10090565135,102975032,1160,NYSEG,1999-01-01
10028006376,102975033,1160,NYSEG,1999-01-01
10016092644,102975034,1160,NYSEG,1999-01-01
10052679890,102975035,1160,NYSEG,1999-01-01
10050096832,102975041,1160,NYSEG,1999-01-01
10040050162,102975042,1160,NYSEG,1999-01-01
10052361762,102975043,1160,NYSEG,1999-01-01
10031069460,102975044,1160,NYSEG,1999-01-01
10044536224,102975045,1160,NYSEG,1999-01-01
10052181244,102975046,1160,NYSEG,1999-01-01
10013615215,102975047,1160,NYSEG,1999-01-01
10032098567,102975048,1160,NYSEG,1999-01-01
10016091950,102975049,1160,NYSEG,1999-01-01
10051214764,102975050,1160,NYSEG,1999-01-01
10051546967,102975051,1160,NYSEG,1999-01-01
10016036252,102975053,1160,NYSEG,1999-01-01
10043618007,102975054,1160,NYSEG,1999-01-01
10044444734,102975055,1160,NYSEG,1999-01-01
10013806905,102975056,1160,NYSEG,1999-01-01
10013806889,102975057,1160,NYSEG,1999-01-01
10039304323,102975059,1160,NYSEG,1999-01-01
10052225827,102975060,1160,NYSEG,1999-01-01
10090252122,102975061,1160,NYSEG,1999-01-01
10053063326,102975062,1160,NYSEG,1999-01-01
10044427325,102975063,1160,NYSEG,1999-01-01
10033405092,102975066,1160,NYSEG,1999-01-01
10052837589,102975067,1160,NYSEG,1999-01-01
10040839614,102975068,1160,NYSEG,1999-01-01
10044334067,102975069,1160,NYSEG,1999-01-01
10037180659,102975070,1160,NYSEG,1999-01-01
10050131464,102975071,1160,NYSEG,1999-01-01
10016090184,102975072,1160,NYSEG,1999-01-01
10016036740,102975073,1160,NYSEG,1999-01-01
10016036757,102975074,1160,NYSEG,1999-01-01
10016036765,102975075,1160,NYSEG,1999-01-01
10051826583,102975076,1160,NYSEG,1999-01-01
10038190053,102975077,1160,NYSEG,1999-01-01
10012481171,102975078,1160,NYSEG,1999-01-01
10048396195,102975079,1160,NYSEG,1999-01-01
10026711134,102975084,1160,NYSEG,1999-01-01
10046489703,102975086,1160,NYSEG,1999-01-01
10048504723,102975087,1160,NYSEG,1999-01-01
10010850310,102975089,1160,NYSEG,1999-01-01
10010850328,102975090,1160,NYSEG,1999-01-01
10052226775,102975092,1160,NYSEG,1999-01-01
10016036856,102975093,1160,NYSEG,1999-01-01
10016037441,102975094,1160,NYSEG,1999-01-01
10052986170,102975095,1160,NYSEG,1999-01-01
10016039967,102975096,1160,NYSEG,1999-01-01
10046437181,102975097,1160,NYSEG,1999-01-01
10016039991,102975098,1160,NYSEG,1999-01-01
10016090002,102975099,1160,NYSEG,1999-01-01
10017648337,102975100,1160,NYSEG,1999-01-01
10044389426,102975101,1160,NYSEG,1999-01-01
10028421195,102975102,1160,NYSEG,1999-01-01
10028421203,102975103,1160,NYSEG,1999-01-01
10016651324,102975104,1160,NYSEG,1999-01-01
10031905895,102975105,1160,NYSEG,1999-01-01
10043787497,102975106,1160,NYSEG,1999-01-01
10016092404,102975108,1160,NYSEG,1999-01-01
10053917919,102975109,1160,NYSEG,1999-01-01
10090403360,102975110,1160,NYSEG,1999-01-01
10016092412,102975111,1160,NYSEG,1999-01-01
10051246618,102975112,1160,NYSEG,1999-01-01
10016651605,102975113,1160,NYSEG,1999-01-01
10016651613,102975114,1160,NYSEG,1999-01-01
10053054028,102975115,1160,NYSEG,1999-01-01
10038076104,102975116,1160,NYSEG,1999-01-01
10016036922,102975117,1160,NYSEG,1999-01-01
10016036898,102975118,1160,NYSEG,1999-01-01
10033965467,102975119,1160,NYSEG,1999-01-01
10047769640,102975120,1160,NYSEG,1999-01-01
10035130367,102975121,1160,NYSEG,1999-01-01
10035130342,102975122,1160,NYSEG,1999-01-01
10016090101,102975123,1160,NYSEG,1999-01-01
10035104313,102975128,1160,NYSEG,1999-01-01
10033491795,102975129,1160,NYSEG,1999-01-01
10048389554,102975130,1160,NYSEG,1999-01-01
10035089753,102975131,1160,NYSEG,1999-01-01
10043811578,102975140,1160,NYSEG,1999-01-01
10049556961,102975142,1160,NYSEG,1999-01-01
10047954911,102975143,1160,NYSEG,1999-01-01
10041281196,102975144,1160,NYSEG,1999-01-01
10046319405,102975145,1160,NYSEG,1999-01-01
10016091992,102975146,1160,NYSEG,1999-01-01
10034142868,102975147,1160,NYSEG,1999-01-01
10010252418,102975148,1160,NYSEG,1999-01-01
10052921326,102975149,1160,NYSEG,1999-01-01
10053912985,102975150,1160,NYSEG,1999-01-01
10037451670,102975151,1160,NYSEG,1999-01-01
10016036955,102975153,1160,NYSEG,1999-01-01
10051872611,102975156,1160,NYSEG,1999-01-01
10010281193,102975157,1160,NYSEG,1999-01-01
10048805609,102975158,1160,NYSEG,1999-01-01
10010281250,102975159,1160,NYSEG,1999-01-01
10010283603,102975161,1160,NYSEG,1999-01-01
10015299406,102975162,1160,NYSEG,1999-01-01
10046038492,102975164,1160,NYSEG,1999-01-01
10045776670,102975165,1160,NYSEG,1999-01-01
10090422113,102975166,1160,NYSEG,1999-01-01
10053739115,102975167,1160,NYSEG,1999-01-01
10038336763,102975168,1160,NYSEG,1999-01-01
10010283629,102975169,1160,NYSEG,1999-01-01
10010300597,102975170,1160,NYSEG,1999-01-01
10030853724,102975171,1160,NYSEG,1999-01-01
10090157750,102975172,1160,NYSEG,1999-01-01
10051409067,102975174,1160,NYSEG,1999-01-01
10010251907,102975175,1160,NYSEG,1999-01-01
10010254356,102975176,1160,NYSEG,1999-01-01
10050924637,102975177,1160,NYSEG,1999-01-01
10053445721,102975178,1160,NYSEG,1999-01-01
10031788408,102975179,1160,NYSEG,1999-01-01
10010281177,102975181,1160,NYSEG,1999-01-01
10010281243,102975182,1160,NYSEG,1999-01-01
10013494603,102975184,1160,NYSEG,1999-01-01
10013494595,102975185,1160,NYSEG,1999-01-01
10013494611,102975186,1160,NYSEG,1999-01-01
10054073787,102975187,1160,NYSEG,1999-01-01
10051193521,102975189,1160,NYSEG,1999-01-01
10044097722,102975190,1160,NYSEG,1999-01-01
10052231718,102975191,1160,NYSEG,1999-01-01
10040618679,102975192,1160,NYSEG,1999-01-01
10090293779,102975193,1160,NYSEG,1999-01-01
10090390690,102975194,1160,NYSEG,1999-01-01
10051658721,102975195,1160,NYSEG,1999-01-01
10052607081,102975196,1160,NYSEG,1999-01-01
10018464577,102975197,1160,NYSEG,1999-01-01
10018464551,102975198,1160,NYSEG,1999-01-01
10054024434,102975199,1160,NYSEG,1999-01-01
10041660852,102975200,1160,NYSEG,1999-01-01
10052672572,102975201,1160,NYSEG,1999-01-01
10010281052,102975202,1160,NYSEG,1999-01-01
10051567948,102975203,1160,NYSEG,1999-01-01
10010254547,102975204,1160,NYSEG,1999-01-01
10042699131,102975205,1160,NYSEG,1999-01-01
10037982237,102975206,1160,NYSEG,1999-01-01
10050873800,102975207,1160,NYSEG,1999-01-01
10027613131,102975208,1160,NYSEG,1999-01-01
10041247577,102975209,1160,NYSEG,1999-01-01
10039815997,102975210,1160,NYSEG,1999-01-01
10042908706,102975211,1160,NYSEG,1999-01-01
10032755307,102975212,1160,NYSEG,1999-01-01
10046882261,102975213,1160,NYSEG,1999-01-01
10043723690,102975214,1160,NYSEG,1999-01-01
10029063905,102975215,1160,NYSEG,1999-01-01
10034481951,102975216,1160,NYSEG,1999-01-01
10049997710,102975217,1160,NYSEG,1999-01-01
10053539440,102975218,1160,NYSEG,1999-01-01
10010252806,102975220,1160,NYSEG,1999-01-01
10010252756,102975221,1160,NYSEG,1999-01-01
10051856580,102975223,1160,NYSEG,1999-01-01
10053268818,102975224,1160,NYSEG,1999-01-01
10010254869,102975225,1160,NYSEG,1999-01-01
10046355177,102975226,1160,NYSEG,1999-01-01
10048045693,102975227,1160,NYSEG,1999-01-01
10053582465,102975229,1160,NYSEG,1999-01-01
10048598600,102975230,1160,NYSEG,1999-01-01
10053944897,102975231,1160,NYSEG,1999-01-01
10016037060,102975232,1160,NYSEG,1999-01-01
10051320116,102975233,1160,NYSEG,1999-01-01
10016037102,102975234,1160,NYSEG,1999-01-01
10052435426,102975235,1160,NYSEG,1999-01-01
10090137273,102975236,1160,NYSEG,1999-01-01
10048455744,102975237,1160,NYSEG,1999-01-01
10039816722,102975238,1160,NYSEG,1999-01-01
10045254876,102975239,1160,NYSEG,1999-01-01
10046810676,102975240,1160,NYSEG,1999-01-01
10034881192,102975241,1160,NYSEG,1999-01-01
10050088011,102975242,1160,NYSEG,1999-01-01
10018405927,102975243,1160,NYSEG,1999-01-01
10041140020,102975244,1160,NYSEG,1999-01-01
10053091798,102975246,1160,NYSEG,1999-01-01
10053989256,102975247,1160,NYSEG,1999-01-01
10016037045,102975248,1160,NYSEG,1999-01-01
10016037011,102975249,1160,NYSEG,1999-01-01
10016037003,102975250,1160,NYSEG,1999-01-01
10043166544,102975251,1160,NYSEG,1999-01-01
10052839726,102975252,1160,NYSEG,1999-01-01
10053364815,102975253,1160,NYSEG,1999-01-01
10016651530,102975254,1160,NYSEG,1999-01-01
10050230423,102975255,1160,NYSEG,1999-01-01
10048415276,102975256,1160,NYSEG,1999-01-01
10010254505,102975257,1160,NYSEG,1999-01-01
10010280237,102975258,1160,NYSEG,1999-01-01
10090857706,102975259,1160,NYSEG,1999-01-01
10050875292,102975260,1160,NYSEG,1999-01-01
10053862172,102975261,1160,NYSEG,1999-01-01
10013494520,102975262,1160,NYSEG,1999-01-01
10013494553,102975263,1160,NYSEG,1999-01-01
10042727981,102975264,1160,NYSEG,1999-01-01
10016091596,102975265,1160,NYSEG,1999-01-01
10090776716,102975266,1160,NYSEG,1999-01-01
10024174251,102975267,1160,NYSEG,1999-01-01
10045209730,102975268,1160,NYSEG,1999-01-01
10010251097,102975269,1160,NYSEG,1999-01-01
10010251055,102975271,1160,NYSEG,1999-01-01
10016650771,102975272,1160,NYSEG,1999-01-01
10047259675,102975273,1160,NYSEG,1999-01-01
10010251253,102975274,1160,NYSEG,1999-01-01
10016037748,102975276,1160,NYSEG,1999-01-01
10034072537,102975277,1160,NYSEG,1999-01-01
10016038589,102975278,1160,NYSEG,1999-01-01
10053402524,102975279,1160,NYSEG,1999-01-01
10038726195,102975284,1160,NYSEG,1999-01-01
10016653338,102975286,1160,NYSEG,1999-01-01
10016653346,102975287,1160,NYSEG,1999-01-01
10040988106,102975292,1160,NYSEG,1999-01-01
10026424183,102975293,1160,NYSEG,1999-01-01
10040154600,102975294,1160,NYSEG,1999-01-01
10046661814,102975295,1160,NYSEG,1999-01-01
10031669103,102975296,1160,NYSEG,1999-01-01
10016093295,102975297,1160,NYSEG,1999-01-01
10043875631,102975298,1160,NYSEG,1999-01-01
10049884546,102975299,1160,NYSEG,1999-01-01
10016652454,102975300,1160,NYSEG,1999-01-01
10050864205,102975301,1160,NYSEG,1999-01-01
10053177266,102975302,1160,NYSEG,1999-01-01
10030887508,102975303,1160,NYSEG,1999-01-01
10052905543,102975304,1160,NYSEG,1999-01-01
10053442041,102975305,1160,NYSEG,1999-01-01
10052937181,102975306,1160,NYSEG,1999-01-01
10053562590,102975307,1160,NYSEG,1999-01-01
10052505533,102975308,1160,NYSEG,1999-01-01
10049903569,102975309,1160,NYSEG,1999-01-01
10051694270,102975310,1160,NYSEG,1999-01-01
10016705310,102975311,1160,NYSEG,1999-01-01
10016653429,102975312,1160,NYSEG,1999-01-01
10016653288,102975313,1160,NYSEG,1999-01-01
10016653254,102975314,1160,NYSEG,1999-01-01
10023962847,102975315,1160,NYSEG,1999-01-01
10016653536,102975316,1160,NYSEG,1999-01-01
10048624968,102975317,1160,NYSEG,1999-01-01
10016651951,102975318,1160,NYSEG,1999-01-01
10016653528,102975319,1160,NYSEG,1999-01-01
10016650755,102975320,1160,NYSEG,1999-01-01
10016650870,102975321,1160,NYSEG,1999-01-01
10052579504,102975323,1160,NYSEG,1999-01-01
10016037078,102975324,1160,NYSEG,1999-01-01
10038972526,102975325,1160,NYSEG,1999-01-01
10047323083,102975326,1160,NYSEG,1999-01-01
10032450065,102975327,1160,NYSEG,1999-01-01
10016037763,102975328,1160,NYSEG,1999-01-01
10026564756,102975329,1160,NYSEG,1999-01-01
10028222999,102975330,1160,NYSEG,1999-01-01
10052024352,102975331,1160,NYSEG,1999-01-01
10038048699,102975336,1160,NYSEG,1999-01-01
10053653415,102975338,1160,NYSEG,1999-01-01
10026009034,102975339,1160,NYSEG,1999-01-01
10010250859,102975340,1160,NYSEG,1999-01-01
10053390463,102975341,1160,NYSEG,1999-01-01
10010251022,102975342,1160,NYSEG,1999-01-01
10010250867,102975343,1160,NYSEG,1999-01-01
10050743201,102975346,1160,NYSEG,1999-01-01
10016650854,102975347,1160,NYSEG,1999-01-01
10046480892,102975348,1160,NYSEG,1999-01-01
10016037136,102975349,1160,NYSEG,1999-01-01
10016037144,102975350,1160,NYSEG,1999-01-01
10023984593,102975351,1160,NYSEG,1999-01-01
10052021564,102975352,1160,NYSEG,1999-01-01
10041256842,102975353,1160,NYSEG,1999-01-01
10034002690,102975354,1160,NYSEG,1999-01-01
10090468553,102975355,1160,NYSEG,1999-01-01
10016705476,102975356,1160,NYSEG,1999-01-01
10047507974,102975357,1160,NYSEG,1999-01-01
10016705443,102975358,1160,NYSEG,1999-01-01
10040991134,102975359,1160,NYSEG,1999-01-01
10016653221,102975361,1160,NYSEG,1999-01-01
10034157841,102975362,1160,NYSEG,1999-01-01
10053577564,102975365,1160,NYSEG,1999-01-01
10010250917,102975366,1160,NYSEG,1999-01-01
10032825035,102975367,1160,NYSEG,1999-01-01
10039422943,102975368,1160,NYSEG,1999-01-01
10036031911,102975369,1160,NYSEG,1999-01-01
10053236880,102975376,1160,NYSEG,1999-01-01
10036687050,102975377,1160,NYSEG,1999-01-01
10049945982,102975379,1160,NYSEG,1999-01-01
10033459875,102975384,1160,NYSEG,1999-01-01
10042797760,102975385,1160,NYSEG,1999-01-01
10033353813,102975386,1160,NYSEG,1999-01-01
10016653403,102975387,1160,NYSEG,1999-01-01
10038170972,102975389,1160,NYSEG,1999-01-01
10090799072,102975390,1160,NYSEG,1999-01-01
10042023803,102975392,1160,NYSEG,1999-01-01
10048590698,102975393,1160,NYSEG,1999-01-01
10052231635,102975394,1160,NYSEG,1999-01-01
10051944493,102975395,1160,NYSEG,1999-01-01
10052906574,102975397,1160,NYSEG,1999-01-01
10013555536,102975398,1160,NYSEG,1999-01-01
10054010706,102975399,1160,NYSEG,1999-01-01
10014131196,102975401,1160,NYSEG,1999-01-01
10046922075,102975402,1160,NYSEG,1999-01-01
10014193170,102975403,1160,NYSEG,1999-01-01
10016038712,102975404,1160,NYSEG,1999-01-01
10016038688,102975405,1160,NYSEG,1999-01-01
10016038696,102975406,1160,NYSEG,1999-01-01
10044781259,102975407,1160,NYSEG,1999-01-01
10016038704,102975409,1160,NYSEG,1999-01-01
10043124022,102975411,1160,NYSEG,1999-01-01
10028057890,102975412,1160,NYSEG,1999-01-01
10090748897,102975413,1160,NYSEG,1999-01-01
10044346335,102975414,1160,NYSEG,1999-01-01
10042481837,102975415,1160,NYSEG,1999-01-01
10047360663,102975416,1160,NYSEG,1999-01-01
10036426475,102975417,1160,NYSEG,1999-01-01
10050278554,102975418,1160,NYSEG,1999-01-01
10010283652,102975419,1160,NYSEG,1999-01-01
10048731375,102975420,1160,NYSEG,1999-01-01
10013558928,102975421,1160,NYSEG,1999-01-01
10028172301,102975425,1160,NYSEG,1999-01-01
10041711259,102975426,1160,NYSEG,1999-01-01
10013494264,102975427,1160,NYSEG,1999-01-01
10042318930,102975428,1160,NYSEG,1999-01-01
10054151518,102975429,1160,NYSEG,1999-01-01
10013555809,102975430,1160,NYSEG,1999-01-01
10045516183,102975431,1160,NYSEG,1999-01-01
10032950643,102975432,1160,NYSEG,1999-01-01
10026411164,102975433,1160,NYSEG,1999-01-01
10016038878,102975434,1160,NYSEG,1999-01-01
10039825434,102975435,1160,NYSEG,1999-01-01
10053699285,102975436,1160,NYSEG,1999-01-01
10033008342,102975437,1160,NYSEG,1999-01-01
10012482294,102975438,1160,NYSEG,1999-01-01
10053846613,102975439,1160,NYSEG,1999-01-01
10010283660,102975440,1160,NYSEG,1999-01-01
10045056362,102975441,1160,NYSEG,1999-01-01
10039947626,102975442,1160,NYSEG,1999-01-01
10049260572,102975443,1160,NYSEG,1999-01-01
10038520440,102975446,1160,NYSEG,1999-01-01
10048205826,102975447,1160,NYSEG,1999-01-01
10013494652,102975448,1160,NYSEG,1999-01-01
10013494686,102975449,1160,NYSEG,1999-01-01
10013494694,102975450,1160,NYSEG,1999-01-01
10045710257,102975451,1160,NYSEG,1999-01-01
10035751600,102975452,1160,NYSEG,1999-01-01
10013555825,102975453,1160,NYSEG,1999-01-01
10013555379,102975454,1160,NYSEG,1999-01-01
10041846030,102975455,1160,NYSEG,1999-01-01
10049397119,102975456,1160,NYSEG,1999-01-01
10053706858,102975458,1160,NYSEG,1999-01-01
10051760758,102975459,1160,NYSEG,1999-01-01
10049135709,102975460,1160,NYSEG,1999-01-01
10090785493,102975461,1160,NYSEG,1999-01-01
10090816108,102975462,1160,NYSEG,1999-01-01
10090896795,102975463,1160,NYSEG,1999-01-01
10013559249,102975464,1160,NYSEG,1999-01-01
10013559017,102975466,1160,NYSEG,1999-01-01
10013559082,102975467,1160,NYSEG,1999-01-01
10049356925,102975468,1160,NYSEG,1999-01-01
10013558936,102975469,1160,NYSEG,1999-01-01
10050577195,102975470,1160,NYSEG,1999-01-01
10013558969,102975471,1160,NYSEG,1999-01-01
10026441328,102975472,1160,NYSEG,1999-01-01
10013555114,102975474,1160,NYSEG,1999-01-01
10031779449,102975475,1160,NYSEG,1999-01-01
10090844316,102975476,1160,NYSEG,1999-01-01
10052992731,102975477,1160,NYSEG,1999-01-01
10052889770,102975478,1160,NYSEG,1999-01-01
10051283314,102975479,1160,NYSEG,1999-01-01
10023840712,102975480,1160,NYSEG,1999-01-01
10038948831,102975481,1160,NYSEG,1999-01-01
10040074535,102975482,1160,NYSEG,1999-01-01
10053885314,102975483,1160,NYSEG,1999-01-01
10034637818,102975484,1160,NYSEG,1999-01-01
10052525432,102975485,1160,NYSEG,1999-01-01
10090739466,102975486,1160,NYSEG,1999-01-01
10013615470,102975487,1160,NYSEG,1999-01-01
10045882957,102975489,1160,NYSEG,1999-01-01
10051862190,102975491,1160,NYSEG,1999-01-01
10038652409,102975492,1160,NYSEG,1999-01-01
10041723270,102975493,1160,NYSEG,1999-01-01
10013559983,102975494,1160,NYSEG,1999-01-01
10049324212,102975495,1160,NYSEG,1999-01-01
10040495268,102975496,1160,NYSEG,1999-01-01
10090032433,102975497,1160,NYSEG,1999-01-01
10047185607,102975498,1160,NYSEG,1999-01-01
10013555619,102975499,1160,NYSEG,1999-01-01
10043926897,102975500,1160,NYSEG,1999-01-01
10049361701,102975501,1160,NYSEG,1999-01-01
10031551301,102975502,1160,NYSEG,1999-01-01
10046802004,102975503,1160,NYSEG,1999-01-01
10018407998,102975504,1160,NYSEG,1999-01-01
10053273354,102975505,1160,NYSEG,1999-01-01
10018408202,102975506,1160,NYSEG,1999-01-01
10018408129,102975507,1160,NYSEG,1999-01-01
10016705088,102975509,1160,NYSEG,1999-01-01
10016653734,102975510,1160,NYSEG,1999-01-01
10043332278,102975511,1160,NYSEG,1999-01-01
10024578873,102975512,1160,NYSEG,1999-01-01
10013741722,102975513,1160,NYSEG,1999-01-01
10013741730,102975514,1160,NYSEG,1999-01-01
10013741698,102975515,1160,NYSEG,1999-01-01
10054160345,102975520,1160,NYSEG,1999-01-01
10052091179,102975521,1160,NYSEG,1999-01-01
10052091146,102975522,1160,NYSEG,1999-01-01
10050100238,102975523,1160,NYSEG,1999-01-01
10026790989,102975524,1160,NYSEG,1999-01-01
10045217550,102975525,1160,NYSEG,1999-01-01
10013556872,102975526,1160,NYSEG,1999-01-01
10048979297,102975527,1160,NYSEG,1999-01-01
10013678486,102975532,1160,NYSEG,1999-01-01
10045173142,102975533,1160,NYSEG,1999-01-01
10013678460,102975534,1160,NYSEG,1999-01-01
10050267789,102975535,1160,NYSEG,1999-01-01
10051448677,102975536,1160,NYSEG,1999-01-01
10013742878,102975537,1160,NYSEG,1999-01-01
10038290119,102975538,1160,NYSEG,1999-01-01
10041023366,102975539,1160,NYSEG,1999-01-01
10013740070,102975544,1160,NYSEG,1999-01-01
10013740088,102975545,1160,NYSEG,1999-01-01
10046879762,102975546,1160,NYSEG,1999-01-01
10013740930,102975547,1160,NYSEG,1999-01-01
10020179056,102975549,1160,NYSEG,1999-01-01
10054154793,102975550,1160,NYSEG,1999-01-01
10010251782,102975551,1160,NYSEG,1999-01-01
10053015664,102975553,1160,NYSEG,1999-01-01
10037232476,102975554,1160,NYSEG,1999-01-01
10039159297,102975556,1160,NYSEG,1999-01-01
10047900211,102975557,1160,NYSEG,1999-01-01
10045147955,102975558,1160,NYSEG,1999-01-01
10050636736,102975559,1160,NYSEG,1999-01-01
10032533506,102975564,1160,NYSEG,1999-01-01
10016705237,102975565,1160,NYSEG,1999-01-01
10050047637,102975566,1160,NYSEG,1999-01-01
10016705229,102975567,1160,NYSEG,1999-01-01
10024058413,102975568,1160,NYSEG,1999-01-01
10040532128,102975569,1160,NYSEG,1999-01-01
10051039880,102975570,1160,NYSEG,1999-01-01
10052600094,102975572,1160,NYSEG,1999-01-01
10041493551,102975573,1160,NYSEG,1999-01-01
10053797774,102975574,1160,NYSEG,1999-01-01
10047956890,102975576,1160,NYSEG,1999-01-01
10044504354,102975577,1160,NYSEG,1999-01-01
10013740344,102975578,1160,NYSEG,1999-01-01
10013740419,102975579,1160,NYSEG,1999-01-01
10050907145,102975580,1160,NYSEG,1999-01-01
10043668630,102975582,1160,NYSEG,1999-01-01
10038144076,102975583,1160,NYSEG,1999-01-01
10013741664,102975584,1160,NYSEG,1999-01-01
10013741615,102975585,1160,NYSEG,1999-01-01
10013741599,102975586,1160,NYSEG,1999-01-01
10041412585,102975587,1160,NYSEG,1999-01-01
10047397335,102975588,1160,NYSEG,1999-01-01
10045103222,102975589,1160,NYSEG,1999-01-01
10040329053,102975590,1160,NYSEG,1999-01-01
10049821886,102975591,1160,NYSEG,1999-01-01
10040574377,102975592,1160,NYSEG,1999-01-01
10028022027,102975593,1160,NYSEG,1999-01-01
10013740526,102975594,1160,NYSEG,1999-01-01
10049223182,102975595,1160,NYSEG,1999-01-01
10013615330,102975596,1160,NYSEG,1999-01-01
10047945620,102975597,1160,NYSEG,1999-01-01
10048070899,102975598,1160,NYSEG,1999-01-01
10024004573,102975601,1160,NYSEG,1999-01-01
10016036559,102975603,1160,NYSEG,1999-01-01
10016092685,102975604,1160,NYSEG,1999-01-01
10016092677,102975605,1160,NYSEG,1999-01-01
10039184600,102975606,1160,NYSEG,1999-01-01
10013678676,102975607,1160,NYSEG,1999-01-01
10053014261,102975608,1160,NYSEG,1999-01-01
10026231216,102975609,1160,NYSEG,1999-01-01
10039521595,102975610,1160,NYSEG,1999-01-01
10033904409,102975611,1160,NYSEG,1999-01-01
10049669814,102975613,1160,NYSEG,1999-01-01
10053445184,102975614,1160,NYSEG,1999-01-01
10013742852,102975615,1160,NYSEG,1999-01-01
10049601502,102975618,1160,NYSEG,1999-01-01
10052134300,102975619,1160,NYSEG,1999-01-01
10016652884,102975620,1160,NYSEG,1999-01-01
10045892725,102975621,1160,NYSEG,1999-01-01
10016652603,102975622,1160,NYSEG,1999-01-01
10036378270,102975623,1160,NYSEG,1999-01-01
10010252475,102975628,1160,NYSEG,1999-01-01
