Contract Account,Meterid,CoCd,OPCO
20013262264,103056776,1000,RGE
20014271892,103056777,1000,RGE
20022647935,103056778,1000,RGE
20010137469,103056779,1000,RGE
20030522989,103056780,1000,RGE
20024593277,103056781,1000,RGE
20027042512,103056782,1000,RGE
20090100502,103056784,1000,RGE
20029179254,103056785,1000,RGE
20029386867,103056786,1000,RGE
20028329660,103056787,1000,RGE
20011242110,103056788,1000,RGE
20032898866,103056789,1000,RGE
20027042728,103056790,1000,RGE
20032500421,103056791,1000,RGE
20032920629,103056792,1000,RGE
20030155715,103056801,1000,RGE
20032191171,103056802,1000,RGE
20031533050,103056803,1000,RGE
20031492182,103056804,1000,RGE
20017722305,103056806,1000,RGE
20032172684,103056811,1000,RGE
20032872499,103056813,1000,RGE
20015790403,103056815,1000,RGE
20032097774,103056816,1000,RGE
20029272646,103056819,1000,RGE
20013938061,103056820,1000,RGE
20090508506,103056820,1000,RGE
20028687844,103056822,1000,RGE
20027973112,103056823,1000,RGE
20032647347,103056824,1000,RGE
20027857182,103056825,1000,RGE
20031995002,103056826,1000,RGE
20013338429,103056827,1000,RGE
20090249937,103056828,1000,RGE
20031364555,103056829,1000,RGE
20032207332,103056830,1000,RGE
20028590329,103056831,1000,RGE
20032809350,103056832,1000,RGE
20032193235,103056833,1000,RGE
20032066332,103056834,1000,RGE
20031526138,103056835,1000,RGE
20022326092,103056836,1000,RGE
20015014564,103056837,1000,RGE
20013193303,103056838,1000,RGE
20010613972,103056839,1000,RGE
20032491795,103056840,1000,RGE
20031523689,103056841,1000,RGE
20014964108,103056842,1000,RGE
20030403206,103056843,1000,RGE
20031523705,103056844,1000,RGE
20014683823,103056845,1000,RGE
20013115991,103056846,1000,RGE
20032796540,103056849,1000,RGE
20013336738,103056850,1000,RGE
20022103889,103056851,1000,RGE
20090301084,103056853,1000,RGE
20090481977,103056854,1000,RGE
20032796748,103056855,1000,RGE
20030540825,103056858,1000,RGE
20030486268,103056859,1000,RGE
20025536473,103056860,1000,RGE
20030633711,103056861,1000,RGE
20032281501,103056864,1000,RGE
20029657663,103056865,1000,RGE
20014963902,103056867,1000,RGE
20010582433,103056868,1000,RGE
20029590823,103056874,1000,RGE
20032867564,103056875,1000,RGE
20090492081,103056876,1000,RGE
20021188907,103056877,1000,RGE
20026441822,103056878,1000,RGE
20025454222,103056881,1000,RGE
20027492790,103056882,1000,RGE
20032847269,103056883,1000,RGE
20032204834,103056884,1000,RGE
20029418553,103056889,1000,RGE
20014122335,103056890,1000,RGE
20031241316,103056891,1000,RGE
20014995037,103056892,1000,RGE
20032621144,103056893,1000,RGE
20090519206,103056894,1000,RGE
20032195099,103056896,1000,RGE
20013935869,103056897,1000,RGE
20029191473,103056898,1000,RGE
20032678334,103056899,1000,RGE
20017454958,103056900,1000,RGE
20016756833,103056901,1000,RGE
20011883269,103056902,1000,RGE
20018928950,103056904,1000,RGE
20090367432,103056905,1000,RGE
20021205107,103056907,1000,RGE
20090391929,103056908,1000,RGE
20014964892,103056909,1000,RGE
20014964702,103056910,1000,RGE
20014964611,103056911,1000,RGE
20032154740,103056912,1000,RGE
20031966078,103056921,1000,RGE
20032155598,103056922,1000,RGE
20013944572,103056923,1000,RGE
20031472515,103056924,1000,RGE
20090326875,103056929,1000,RGE
20032547158,103056930,1000,RGE
20032450643,103056931,1000,RGE
20090008036,103056932,1000,RGE
20030755266,103056933,1000,RGE
20032373746,103056934,1000,RGE
20026415669,103056935,1000,RGE
20032820878,103056936,1000,RGE
20031106725,103056937,1000,RGE
20031435371,103056938,1000,RGE
20031241522,103056939,1000,RGE
20020472237,103056940,1000,RGE
20032608794,103056944,1000,RGE
20031829508,103056945,1000,RGE
20090036649,103056946,1000,RGE
20032615039,103056947,1000,RGE
20090513704,103056947,1000,RGE
20032615021,103056948,1000,RGE
20032007351,103056949,1000,RGE
20031938267,103056950,1000,RGE
20032672360,103056951,1000,RGE
20031227463,103056952,1000,RGE
20027088465,103056953,1000,RGE
20025894641,103056954,1000,RGE
20024767871,103056955,1000,RGE
20032382341,103056957,1000,RGE
20032814939,103056958,1000,RGE
20090446020,103056959,1000,RGE
20031249483,103056960,1000,RGE
20032714725,103056961,1000,RGE
20032300186,103056962,1000,RGE
20032376657,103056963,1000,RGE
20030490591,103056964,1000,RGE
20025176916,103056969,1000,RGE
20027653995,103056970,1000,RGE
20090091701,103056971,1000,RGE
20031169285,103056972,1000,RGE
20032739011,103056974,1000,RGE
20029308846,103056975,1000,RGE
20032890863,103056976,1000,RGE
20031255399,103056977,1000,RGE
20032639591,103056978,1000,RGE
20032196352,103056979,1000,RGE
20031841925,103056980,1000,RGE
20032904870,103056981,1000,RGE
20032756197,103056982,1000,RGE
20032825927,103056983,1000,RGE
20090290097,103056984,1000,RGE
20031058496,103056986,1000,RGE
20024777045,103056987,1000,RGE
20029347216,103056989,1000,RGE
20032203406,103056990,1000,RGE
20030467003,103056991,1000,RGE
20027214038,103056992,1000,RGE
20031909615,103056993,1000,RGE
20032060152,103056994,1000,RGE
20030728487,103056995,1000,RGE
20032014167,103056996,1000,RGE
20027393717,103056997,1000,RGE
20032230169,103056998,1000,RGE
20031685801,103056999,1000,RGE
20032862193,103057000,1000,RGE
20032718049,103057001,1000,RGE
20032878181,103057002,1000,RGE
20032440354,103057003,1000,RGE
20030885105,103057004,1000,RGE
20090254119,103057009,1000,RGE
20090510924,103057010,1000,RGE
20031262155,103057011,1000,RGE
20032865212,103057012,1000,RGE
20032066217,103057013,1000,RGE
20090536432,103057014,1000,RGE
20032140970,103057015,1000,RGE
20032842369,103057016,1000,RGE
20032145037,103057021,1000,RGE
20032907113,103057022,1000,RGE
20031380494,103057024,1000,RGE
20029535331,103057025,1000,RGE
20030011694,103057026,1000,RGE
20030404154,103057027,1000,RGE
20029466610,103057028,1000,RGE
20032856831,103057029,1000,RGE
20031400185,103057030,1000,RGE
20032759423,103057031,1000,RGE
20027584596,103057032,1000,RGE
20031083338,103057041,1000,RGE
20032606624,103057042,1000,RGE
20032702084,103057043,1000,RGE
20029214234,103057044,1000,RGE
20030221517,103057045,1000,RGE
20032821728,103057046,1000,RGE
20032123356,103057047,1000,RGE
20090521186,103057048,1000,RGE
20032087544,103057049,1000,RGE
20010779989,103057051,1000,RGE
20027553922,103057053,1000,RGE
20014270951,103057054,1000,RGE
20014271025,103057055,1000,RGE
20026662450,103057056,1000,RGE
20026861060,103057057,1000,RGE
20032740613,103057058,1000,RGE
20032858704,103057059,1000,RGE
20011166293,103057065,1000,RGE
20014876096,103057066,1000,RGE
20028160263,103057067,1000,RGE
20032886085,103057068,1000,RGE
20013936149,103057069,1000,RGE
20032896191,103057070,1000,RGE
20032749036,103057071,1000,RGE
20031975210,103057072,1000,RGE
20090508027,103057073,1000,RGE
20032072199,103057074,1000,RGE
20032101253,103057075,1000,RGE
20090217132,103057076,1000,RGE
20090044916,103057077,1000,RGE
20090125152,103057078,1000,RGE
20090422104,103057079,1000,RGE
20032842666,103057080,1000,RGE
20031435272,103057081,1000,RGE
20029191432,103057082,1000,RGE
20090199421,103057083,1000,RGE
20025207950,103057084,1000,RGE
20011548409,103057085,1000,RGE
20032120949,103057086,1000,RGE
20029377882,103057087,1000,RGE
20031066762,103057088,1000,RGE
20032449140,103057089,1000,RGE
20024183822,103057090,1000,RGE
20025941871,103057091,1000,RGE
20032588913,103057092,1000,RGE
20025891589,103057093,1000,RGE
20014273906,103057094,1000,RGE
20032139030,103057095,1000,RGE
20019828894,103057096,1000,RGE
20027312519,103057101,1000,RGE
20032612721,103057103,1000,RGE
20029830047,103057105,1000,RGE
20090503127,103057106,1000,RGE
20014270555,103057107,1000,RGE
20011457304,103057108,1000,RGE
20015206145,103057109,1000,RGE
20032886671,103057110,1000,RGE
20030592222,103057111,1000,RGE
20032635722,103057112,1000,RGE
20028672697,103057113,1000,RGE
20030371361,103057114,1000,RGE
20013337256,103057115,1000,RGE
20032243584,103057116,1000,RGE
20015285669,103057117,1000,RGE
20031937061,103057118,1000,RGE
20025135797,103057120,1000,RGE
20029986526,103057121,1000,RGE
