Contract Account,Meterid,CoCd,OPCO
20020636013,103063304,1000,RGE
20027411246,103063305,1000,RGE
20032028951,103063310,1000,RGE
20090112929,103063311,1000,RGE
20031322025,103063312,1000,RGE
20032157370,103063313,1000,RGE
20032671321,103063314,1000,RGE
20032737601,103063315,1000,RGE
20032598995,103063316,1000,RGE
20032705863,103063317,1000,RGE
20090455930,103063318,1000,RGE
20090467455,103063319,1000,RGE
20090235043,103063320,1000,RGE
20032393744,103063321,1000,RGE
20027244076,103063322,1000,RGE
20030262800,103063323,1000,RGE
20017244128,103063324,1000,RGE
20028878187,103063326,1000,RGE
20029782677,103063327,1000,RGE
20090018639,103063328,1000,RGE
20028715405,103063329,1000,RGE
20090438803,103063334,1000,RGE
20032242479,103063335,1000,RGE
20032486811,103063336,1000,RGE
20028015665,103063337,1000,RGE
20027349883,103063338,1000,RGE
20032572677,103063339,1000,RGE
20032196691,103063340,1000,RGE
20032111039,103063341,1000,RGE
20021523608,103063342,1000,RGE
20026360923,103063344,1000,RGE
20029991534,103063345,1000,RGE
20090346626,103063346,1000,RGE
20031908344,103063347,1000,RGE
20090413129,103063348,1000,RGE
20090530930,103063349,1000,RGE
20090471135,103063351,1000,RGE
20032585208,103063352,1000,RGE
20032402867,103063355,1000,RGE
20032667220,103063356,1000,RGE
20031077231,103063357,1000,RGE
20028131322,103063358,1000,RGE
20090208677,103063359,1000,RGE
20032860270,103063360,1000,RGE
20031077181,103063362,1000,RGE
20090425180,103063363,1000,RGE
20090375864,103063364,1000,RGE
20031102781,103063365,1000,RGE
20030615155,103063366,1000,RGE
20027096294,103063367,1000,RGE
20090097120,103063368,1000,RGE
20031399395,103063370,1000,RGE
20030979114,103063371,1000,RGE
20026246072,103063372,1000,RGE
20014941106,103063373,1000,RGE
20090442839,103063378,1000,RGE
20029916598,103063380,1000,RGE
20090463678,103063381,1000,RGE
20090405711,103063382,1000,RGE
20028110300,103063383,1000,RGE
20090427749,103063384,1000,RGE
20012708341,103063385,1000,RGE
20013075724,103063386,1000,RGE
20031428947,103063387,1000,RGE
20031827122,103063388,1000,RGE
20014940850,103063389,1000,RGE
20029157284,103063390,1000,RGE
20032059105,103063391,1000,RGE
20032246181,103063392,1000,RGE
20031077256,103063393,1000,RGE
20032667360,103063394,1000,RGE
20032657460,103063395,1000,RGE
20090529809,103063396,1000,RGE
20032861328,103063397,1000,RGE
20028157632,103063399,1000,RGE
20090286459,103063400,1000,RGE
20030583320,103063401,1000,RGE
20024452706,103094451,1000,RGE
20031398728,103094452,1000,RGE
20024480921,103094453,1000,RGE
20032690073,103094454,1000,RGE
20024755041,103094467,1000,RGE
20028349908,103094468,1000,RGE
20090028992,103094469,1000,RGE
20090529338,103094470,1000,RGE
20032709154,103094471,1000,RGE
20027764495,103094472,1000,RGE
20030310658,103094473,1000,RGE
20021545320,103094474,1000,RGE
20026402196,103094475,1000,RGE
20031880022,103094476,1000,RGE
20030831745,103094477,1000,RGE
20030842767,103094478,1000,RGE
20025944966,103094491,1000,RGE
20029135876,103094492,1000,RGE
20025830553,103094493,1000,RGE
20031264284,103094494,1000,RGE
20030709677,103094495,1000,RGE
20028430500,103094496,1000,RGE
20024434431,103094497,1000,RGE
20032656926,103094498,1000,RGE
20025990019,103094499,1000,RGE
20024580407,103094500,1000,RGE
20030218505,103094501,1000,RGE
20024520775,103094502,1000,RGE
20031985888,103094519,1000,RGE
20024388223,103094520,1000,RGE
20032660662,103094521,1000,RGE
20025944990,103094522,1000,RGE
20032100388,103094523,1000,RGE
20031253030,103094524,1000,RGE
20031833138,103094525,1000,RGE
20032791988,103094526,1000,RGE
20022767386,103094527,1000,RGE
20032447243,103094528,1000,RGE
20032662106,103094529,1000,RGE
20027900230,103094530,1000,RGE
20031537366,103094543,1000,RGE
20031295965,103094544,1000,RGE
20031199308,103094545,1000,RGE
20031888181,103094546,1000,RGE
20024275172,103094547,1000,RGE
20019893922,103094548,1000,RGE
20026863546,103094549,1000,RGE
20024889733,103094550,1000,RGE
20027705639,103094551,1000,RGE
20014683187,103094552,1000,RGE
20032846402,103094553,1000,RGE
20027409281,103094554,1000,RGE
20030108094,103094575,1000,RGE
20024612721,103094576,1000,RGE
20024560938,103094577,1000,RGE
20090476456,103094578,1000,RGE
20090526979,103251705,1000,RGE
20014353385,103251727,1000,RGE
20012415905,103251736,1000,RGE
20014010340,103251740,1000,RGE
20013497555,103251751,1000,RGE
20022444820,103251757,1000,RGE
20011655402,103251760,1000,RGE
20090502939,103251761,1000,RGE
20025762699,103251762,1000,RGE
20090242098,103251763,1000,RGE
20031986233,103251764,1000,RGE
20026912087,103251767,1000,RGE
20032881201,103251768,1000,RGE
20090529171,103251771,1000,RGE
20090463199,103251773,1000,RGE
20090463124,103251774,1000,RGE
20028973061,103251779,1000,RGE
20026367472,103251783,1000,RGE
20032770214,103251784,1000,RGE
20013455108,103251828,1000,RGE
20090151331,103251832,1000,RGE
20029682992,103251836,1000,RGE
20090052786,103251867,1000,RGE
20015336223,103251874,1000,RGE
20014593196,103251876,1000,RGE
20090521335,103251878,1000,RGE
20024194944,103251879,1000,RGE
20090325471,103251883,1000,RGE
20032758854,103251884,1000,RGE
20090425941,103251887,1000,RGE
20015398710,103251888,1000,RGE
20030708216,103251891,1000,RGE
20012670764,103251952,1000,RGE
20090200195,103251956,1000,RGE
20027125192,103251960,1000,RGE
20030246761,103252013,1000,RGE
20090135854,103252017,1000,RGE
20090440569,103252021,1000,RGE
20030740953,103252027,1000,RGE
20090463918,103252045,1000,RGE
20028343604,103252046,1000,RGE
20090128057,103252048,1000,RGE
20023604661,103252053,1000,RGE
20015343013,103252054,1000,RGE
20090398924,103252055,1000,RGE
20010975462,103252056,1000,RGE
20090247675,103252062,1000,RGE
20090537398,103252062,1000,RGE
20090225358,103252127,1000,RGE
20012406854,103252134,1000,RGE
20090451822,103252135,1000,RGE
20032236430,103252138,1000,RGE
20090506492,103252185,1000,RGE
20090509728,103252194,1000,RGE
20090485820,103252197,1000,RGE
20018660488,103252202,1000,RGE
20090283258,103252250,1000,RGE
20012446033,103252251,1000,RGE
20024755967,103252306,1000,RGE
20090408020,103252311,1000,RGE
20029120878,103252313,1000,RGE
20090296987,103252314,1000,RGE
20014709008,103252317,1000,RGE
20090225366,103252321,1000,RGE
20031927070,103252379,1000,RGE
20011989272,103252426,1000,RGE
20090476175,103252431,1000,RGE
20011732912,103252432,1000,RGE
20090501923,103252433,1000,RGE
20011243126,103252442,1000,RGE
20090410992,103252490,1000,RGE
20029832084,103252494,1000,RGE
20090148808,103252497,1000,RGE
20032758078,103252501,1000,RGE
20090507003,103252550,1000,RGE
20032620971,103252557,1000,RGE
20090264563,103252607,1000,RGE
20031966334,103252613,1000,RGE
20029998158,103252670,1000,RGE
20090502889,103252674,1000,RGE
20031292020,103252683,1000,RGE
20090474568,103252686,1000,RGE
20024462002,103252732,1000,RGE
20090517952,103252739,1000,RGE
20090536416,103252743,1000,RGE
20090097765,103252790,1000,RGE
20090504125,103252793,1000,RGE
20090503754,103252797,1000,RGE
20028347159,103252800,1000,RGE
20090315548,103252839,1000,RGE
20090120690,103252840,1000,RGE
20015269408,103252848,1000,RGE
20016879916,103253272,1000,RGE
20031591983,103253310,1000,RGE
20027309283,103253318,1000,RGE
20011057765,103253319,1000,RGE
20090544048,103253322,1000,RGE
20019676582,103253360,1000,RGE
20028657508,103253361,1000,RGE
20031991365,103253365,1000,RGE
20090292606,103253369,1000,RGE
20090254952,103253371,1000,RGE
20029342464,103253374,1000,RGE
20090160167,103253375,1000,RGE
20090241876,103253377,1000,RGE
20011844675,103253387,1000,RGE
20090167618,103253392,1000,RGE
20090519321,103253397,1000,RGE
20031628116,103253399,1000,RGE
20025323005,103253400,1000,RGE
20090528850,103253401,1000,RGE
20014105967,103253402,1000,RGE
20032703611,103253404,1000,RGE
20090303767,103253405,1000,RGE
20090317221,103253406,1000,RGE
20032326926,103253407,1000,RGE
20022908428,103253411,1000,RGE
20090481464,103253413,1000,RGE
20028674883,103253415,1000,RGE
20090492628,103253417,1000,RGE
20032158675,103253420,1000,RGE
20015377771,103253421,1000,RGE
20020704613,103253422,1000,RGE
20027530656,103253423,1000,RGE
20090260959,103253878,1000,RGE
20090265214,103253883,1000,RGE
20090534825,103253886,1000,RGE
20090506104,103253930,1000,RGE
20013508955,103253932,1000,RGE
20030241465,103253937,1000,RGE
20032839159,103253978,1000,RGE
20029895677,103253979,1000,RGE
20090463116,103253982,1000,RGE
20090534296,103253985,1000,RGE
20026838993,103253989,1000,RGE
20090015049,103253992,1000,RGE
20090463900,103253997,1000,RGE
20011844121,103254001,1000,RGE
20014013260,103254006,1000,RGE
20090434315,103254007,1000,RGE
20090329184,103254010,1000,RGE
20090244748,103254016,1000,RGE
20017977958,103254019,1000,RGE
20032298414,103254021,1000,RGE
20024371914,103254027,1000,RGE
20090100221,103254029,1000,RGE
20090085752,103254031,1000,RGE
20090492867,103254267,1000,RGE
20090285451,103254277,1000,RGE
20011607957,103254297,1000,RGE
20031608944,103254299,1000,RGE
20025119841,103035880,1000,RGE
20013855653,103035881,1000,RGE
20019396124,103035882,1000,RGE
20028258117,103035883,1000,RGE
20013853799,103035904,1000,RGE
20015409558,103035905,1000,RGE
20013856222,103035906,1000,RGE
20013901390,103035907,1000,RGE
20032764936,103035948,1000,RGE
20030361420,103035949,1000,RGE
20014986374,103035950,1000,RGE
20029538418,103035951,1000,RGE
20014664435,103035952,1000,RGE
20020305031,103035953,1000,RGE
20016910919,103035954,1000,RGE
20090525062,103035955,1000,RGE
20030789414,103036160,1000,RGE
20090274224,103036162,1000,RGE
20030410110,103036163,1000,RGE
20015027582,103036164,1000,RGE
20015042706,103036165,1000,RGE
20020598221,103036166,1000,RGE
20011431879,103036168,1000,RGE
20029925813,103036169,1000,RGE
20029199732,103036170,1000,RGE
20031693003,103036171,1000,RGE
20032870345,103036173,1000,RGE
20032622183,103036174,1000,RGE
20090012574,103036175,1000,RGE
20030530735,103036176,1000,RGE
20030753741,103036177,1000,RGE
20030824476,103036178,1000,RGE
20030655854,103036179,1000,RGE
20090341445,103036180,1000,RGE
20090427863,103036181,1000,RGE
20090534775,103036182,1000,RGE
20090343532,103036183,1000,RGE
20032722157,103036185,1000,RGE
20027943677,103036186,1000,RGE
20024094995,103036187,1000,RGE
20032740365,103036197,1000,RGE
20031852922,103036198,1000,RGE
20030290439,103036199,1000,RGE
20031561408,103036220,1000,RGE
20090543974,103036221,1000,RGE
20090470491,103036221,1000,RGE
20032781856,103036222,1000,RGE
20031543778,103036223,1000,RGE
20024512996,103036240,1000,RGE
20023552340,103036241,1000,RGE
20028667085,103036242,1000,RGE
20025304583,103036243,1000,RGE
20032779983,103036264,1000,RGE
20090246875,103036267,1000,RGE
20032743120,103036268,1000,RGE
20090231927,103036269,1000,RGE
20031648171,103036270,1000,RGE
20032740183,103036271,1000,RGE
20030604134,103036276,1000,RGE
20024169011,103036279,1000,RGE
20014913584,103036288,1000,RGE
20010515805,103036289,1000,RGE
20014636714,103036290,1000,RGE
20011500590,103036291,1000,RGE
20023142274,103036292,1000,RGE
20024713701,103036294,1000,RGE
20024676015,103036295,1000,RGE
20090495399,103036300,1000,RGE
20090160993,103036301,1000,RGE
20032807776,103036302,1000,RGE
20023459157,103036316,1000,RGE
20013748692,103036317,1000,RGE
20032253112,103036318,1000,RGE
20012365514,103036319,1000,RGE
20029747530,103036320,1000,RGE
20031517699,103036321,1000,RGE
20028741427,103036322,1000,RGE
20029555578,103036323,1000,RGE
20090483676,103036324,1000,RGE
20090320456,103036327,1000,RGE
20013052640,103036576,1000,RGE
20013052533,103036577,1000,RGE
20031852146,103036578,1000,RGE
20090420504,103036580,1000,RGE
20032867259,103036581,1000,RGE
20029004346,103036582,1000,RGE
20030861783,103036583,1000,RGE
20026392991,103036594,1000,RGE
20090210194,103036595,1000,RGE
20031336579,103036600,1000,RGE
20022130288,103036601,1000,RGE
20032032334,103036602,1000,RGE
20031256934,103036603,1000,RGE
20032660274,103036607,1000,RGE
20014632754,103036619,1000,RGE
20032873174,103036620,1000,RGE
20090476464,103036621,1000,RGE
20028950077,103036622,1000,RGE
20032784611,103036623,1000,RGE
20090151885,103036624,1000,RGE
20032230318,103036625,1000,RGE
20090501634,103036626,1000,RGE
20017570993,103036627,1000,RGE
20014630857,103036629,1000,RGE
20032194506,103036632,1000,RGE
20090299510,103036633,1000,RGE
20029811377,103036634,1000,RGE
20032029488,103036635,1000,RGE
20090035294,103036636,1000,RGE
20032076976,103036638,1000,RGE
20030368474,103036639,1000,RGE
20014632358,103036641,1000,RGE
20030659179,103036642,1000,RGE
20014631533,103036643,1000,RGE
20090303791,103036656,1000,RGE
20090125517,103036657,1000,RGE
20032841635,103036658,1000,RGE
20090113331,103036659,1000,RGE
20032866434,103036660,1000,RGE
20025829167,103036661,1000,RGE
20030382350,103036662,1000,RGE
20028233995,103036669,1000,RGE
20032844134,103036670,1000,RGE
20032811471,103036671,1000,RGE
20027705670,103036676,1000,RGE
20026931624,103036677,1000,RGE
20031630112,103036678,1000,RGE
20031080409,103036679,1000,RGE
20090391796,103037296,1000,RGE
20090256213,103037297,1000,RGE
20090218254,103037298,1000,RGE
20030035529,103037299,1000,RGE
20032633966,103037300,1000,RGE
20032202242,103037301,1000,RGE
20031976010,103037302,1000,RGE
20090118918,103037303,1000,RGE
20029969118,103037304,1000,RGE
20090119767,103037307,1000,RGE
20032086835,103037308,1000,RGE
20028929071,103037309,1000,RGE
20090443415,103037310,1000,RGE
20090274323,103037311,1000,RGE
20032006619,103037313,1000,RGE
20025985076,103037315,1000,RGE
20031811845,103037316,1000,RGE
20031683640,103037317,1000,RGE
20030882987,103037318,1000,RGE
20032251876,103037319,1000,RGE
20032753814,103037320,1000,RGE
20020804702,103037321,1000,RGE
20090343847,103037322,1000,RGE
20090515733,103037322,1000,RGE
20031970096,103037323,1000,RGE
20032815886,103037324,1000,RGE
20032799551,103037326,1000,RGE
20011630280,103037327,1000,RGE
20030613135,103037328,1000,RGE
20032785345,103037329,1000,RGE
20090035682,103037330,1000,RGE
20032720953,103037331,1000,RGE
20031341090,103037336,1000,RGE
20032747220,103037337,1000,RGE
20032243279,103037338,1000,RGE
20032774067,103037339,1000,RGE
20028920054,103037340,1000,RGE
20028992657,103037341,1000,RGE
20028514550,103037343,1000,RGE
20028987350,103037344,1000,RGE
20032846121,103037345,1000,RGE
20014918484,103037346,1000,RGE
20014918567,103037347,1000,RGE
20032795823,103037348,1000,RGE
20022362766,103037352,1000,RGE
20030489825,103037353,1000,RGE
20029342191,103037355,1000,RGE
20031158825,103037356,1000,RGE
20032870543,103037357,1000,RGE
20031635822,103037358,1000,RGE
20032030072,103037360,1000,RGE
20090169127,103037361,1000,RGE
20030911026,103037362,1000,RGE
20013918808,103037363,1000,RGE
20012387781,103037364,1000,RGE
20027155330,103037365,1000,RGE
20031783945,103037366,1000,RGE
20032119115,103037367,1000,RGE
20028336939,103037368,1000,RGE
20030051583,103037369,1000,RGE
20030318719,103037370,1000,RGE
20029115472,103037371,1000,RGE
20014713299,103037372,1000,RGE
20032059998,103037374,1000,RGE
20014807778,103037375,1000,RGE
20031525767,103037376,1000,RGE
20028116281,103037377,1000,RGE
20090196518,103037378,1000,RGE
20090212745,103037379,1000,RGE
20032869685,103037380,1000,RGE
20090294313,103037382,1000,RGE
20029929336,103037383,1000,RGE
20090295849,103037385,1000,RGE
20032212928,103037386,1000,RGE
20032798538,103037387,1000,RGE
20027643111,103037388,1000,RGE
20027769619,103037389,1000,RGE
20028040275,103037390,1000,RGE
20028131595,103037391,1000,RGE
20020253959,103037393,1000,RGE
20029663455,103037396,1000,RGE
20027490372,103037397,1000,RGE
20027251279,103037399,1000,RGE
20032065862,103037400,1000,RGE
20031151580,103037401,1000,RGE
20030857633,103037402,1000,RGE
20030857658,103037403,1000,RGE
20032706010,103037404,1000,RGE
20032874784,103037405,1000,RGE
20031030248,103037406,1000,RGE
20031979055,103037407,1000,RGE
20090528983,103037660,1000,RGE
20028824256,103037661,1000,RGE
20028105169,103037662,1000,RGE
20090413111,103037664,1000,RGE
20032787754,103037665,1000,RGE
20090472679,103037666,1000,RGE
20027292190,103037673,1000,RGE
20090443944,103037674,1000,RGE
20030050585,103037675,1000,RGE
20021330145,103037676,1000,RGE
20090431261,103037677,1000,RGE
20032707901,103037678,1000,RGE
20090510874,103037680,1000,RGE
20031062118,103037681,1000,RGE
20030170920,103037682,1000,RGE
20032783001,103037697,1000,RGE
20032808279,103037699,1000,RGE
20032931337,103037700,1000,RGE
20090534973,103037700,1000,RGE
20032849158,103037701,1000,RGE
20032622712,103037702,1000,RGE
20032186544,103037703,1000,RGE
20032863241,103037704,1000,RGE
20090321728,103037705,1000,RGE
20032016295,103037706,1000,RGE
20090509579,103037712,1000,RGE
20011131388,103037713,1000,RGE
20090474378,103037714,1000,RGE
20032382499,103037715,1000,RGE
20032770313,103037716,1000,RGE
20029302583,103037717,1000,RGE
20090369560,103037718,1000,RGE
20090482645,103037719,1000,RGE
20027895554,103037724,1000,RGE
20025516616,103037727,1000,RGE
20090476258,103037729,1000,RGE
20032492264,103037730,1000,RGE
20090501162,103037732,1000,RGE
20014824575,103037733,1000,RGE
20032802975,103037734,1000,RGE
20022584740,103037756,1000,RGE
20090494996,103037757,1000,RGE
20032113084,103037758,1000,RGE
20031975087,103037759,1000,RGE
20012180673,103037988,1000,RGE
20021791627,103037989,1000,RGE
20031599465,103037990,1000,RGE
20012180095,103037991,1000,RGE
20013629199,103037992,1000,RGE
20032631366,103037995,1000,RGE
20032302208,103038004,1000,RGE
20012157069,103038005,1000,RGE
20031796301,103038006,1000,RGE
20030714057,103038020,1000,RGE
20030362220,103038021,1000,RGE
20013020944,103038022,1000,RGE
20032325142,103038023,1000,RGE
20032706952,103038028,1000,RGE
20030721375,103038030,1000,RGE
20030721367,103038031,1000,RGE
20028627865,103038035,1000,RGE
20032916767,103038056,1000,RGE
20029685268,103038057,1000,RGE
20013023054,103038084,1000,RGE
20032459016,103038085,1000,RGE
20027195740,103038086,1000,RGE
20029578463,103038087,1000,RGE
20032310383,103038092,1000,RGE
20090341023,103038093,1000,RGE
20028237780,103038094,1000,RGE
20090431329,103038095,1000,RGE
20029597455,103038116,1000,RGE
20013022882,103038117,1000,RGE
20013022973,103038118,1000,RGE
20032734194,103038119,1000,RGE
20029489661,103038260,1000,RGE
20018980191,103038261,1000,RGE
20032051201,103038262,1000,RGE
20032802538,103038263,1000,RGE
20028227211,103038268,1000,RGE
20030687857,103038269,1000,RGE
20025199603,103038271,1000,RGE
20028399432,103038289,1000,RGE
20028068722,103038290,1000,RGE
20030256034,103038291,1000,RGE
20090091255,103038328,1000,RGE
20014912099,103038329,1000,RGE
20028541546,103038330,1000,RGE
20032152876,103038331,1000,RGE
20025044957,103038332,1000,RGE
20030379869,103038334,1000,RGE
20032362541,103038340,1000,RGE
20032658773,103038341,1000,RGE
20031443607,103038342,1000,RGE
20032385237,103038343,1000,RGE
20090530278,103038357,1000,RGE
20090443787,103038358,1000,RGE
20012241954,103038360,1000,RGE
20032637785,103038361,1000,RGE
20032861591,103038362,1000,RGE
20023201609,103038363,1000,RGE
20013360886,103038364,1000,RGE
20031770272,103038365,1000,RGE
20025281690,103038366,1000,RGE
20024266825,103038367,1000,RGE
20029381827,103038384,1000,RGE
20029368899,103038385,1000,RGE
20032656686,103038386,1000,RGE
20011765169,103038387,1000,RGE
20090514041,103038388,1000,RGE
20030165789,103038389,1000,RGE
20011825419,103038404,1000,RGE
20011777206,103038405,1000,RGE
20013607674,103038406,1000,RGE
20011825211,103038407,1000,RGE
20029436688,103038408,1000,RGE
20016022350,103038409,1000,RGE
20022609661,103038410,1000,RGE
20029454590,103038411,1000,RGE
20023984055,103038416,1000,RGE
20012516967,103038417,1000,RGE
20029406897,103038418,1000,RGE
20012218564,103038419,1000,RGE
20030008336,103038428,1000,RGE
20032138867,103038429,1000,RGE
20031351164,103038430,1000,RGE
20030008344,103038431,1000,RGE
20029335468,103038432,1000,RGE
20029176433,103038433,1000,RGE
20030639817,103038434,1000,RGE
20010317657,103038435,1000,RGE
20027435443,103038436,1000,RGE
20090152123,103038437,1000,RGE
20019410941,103038438,1000,RGE
20011807243,103038439,1000,RGE
20011804455,103038440,1000,RGE
20011806302,103038441,1000,RGE
20011806419,103038442,1000,RGE
20014320939,103038443,1000,RGE
20022156259,103038452,1000,RGE
20090497999,103038453,1000,RGE
20022156275,103038454,1000,RGE
20030909038,103038455,1000,RGE
20024350991,103038456,1000,RGE
20028285839,103038457,1000,RGE
20028084190,103038458,1000,RGE
20030764060,103038459,1000,RGE
20032707398,103038460,1000,RGE
20020468102,103038461,1000,RGE
20011806948,103038462,1000,RGE
20032804708,103038463,1000,RGE
20012162325,103038465,1000,RGE
20012814214,103038466,1000,RGE
20011804059,103038467,1000,RGE
20090442722,103038477,1000,RGE
20013219504,103038480,1000,RGE
20029081161,103038481,1000,RGE
20013981749,103038482,1000,RGE
20029228721,103038483,1000,RGE
20028682902,103038484,1000,RGE
20015040544,103038485,1000,RGE
20011825617,103038486,1000,RGE
20011777339,103038487,1000,RGE
20029419106,103038620,1000,RGE
20032680645,103038621,1000,RGE
20090162858,103038622,1000,RGE
20014807273,103038645,1000,RGE
20030347957,103038646,1000,RGE
20031015538,103038688,1000,RGE
20090430081,103038689,1000,RGE
20090044239,103038690,1000,RGE
20090539055,103038691,1000,RGE
20090307206,103038712,1000,RGE
20090514371,103038713,1000,RGE
20090274331,103038715,1000,RGE
20090360601,103038716,1000,RGE
20090393883,103038717,1000,RGE
20030669129,103038718,1000,RGE
20031567231,103038719,1000,RGE
20029365481,103038780,1000,RGE
20030677494,103038781,1000,RGE
20032741686,103038783,1000,RGE
20031133315,103038788,1000,RGE
20030545717,103038791,1000,RGE
20027987773,103038796,1000,RGE
20030861007,103038797,1000,RGE
20090214295,103038798,1000,RGE
20030451916,103038804,1000,RGE
20090211200,103038805,1000,RGE
20029526504,103038807,1000,RGE
20010440400,103038820,1000,RGE
20025723626,103038821,1000,RGE
20032714089,103038822,1000,RGE
20028594495,103038823,1000,RGE
20028891891,102979218,1000,RGE
20032898163,102979267,1000,RGE
20032388728,102979269,1000,RGE
20032789446,102979466,1000,RGE
20032100883,102979467,1000,RGE
20032789453,102979468,1000,RGE
20032388710,102979469,1000,RGE
20031912239,102979473,1000,RGE
20024576611,103021472,1000,RGE
20028494258,103021537,1000,RGE
20023820556,103021544,1000,RGE
20013302623,103021560,1000,RGE
20028681730,103021573,1000,RGE
20090124080,103021581,1000,RGE
20014137093,103021621,1000,RGE
20014771131,103021627,1000,RGE
20031072000,103021639,1000,RGE
20032403303,103021650,1000,RGE
20012144729,103021652,1000,RGE
20014842205,103021653,1000,RGE
20030990343,103021682,1000,RGE
20021672363,103021683,1000,RGE
20031060955,103021723,1000,RGE
20014204711,103021732,1000,RGE
20014204893,103021759,1000,RGE
20014205940,103021774,1000,RGE
20014205205,103021777,1000,RGE
20014206161,103021808,1000,RGE
20014982571,103021827,1000,RGE
20031960964,103021839,1000,RGE
20019016581,103021842,1000,RGE
20022028383,103021849,1000,RGE
20011426531,103021852,1000,RGE
20025355197,103021855,1000,RGE
20030629560,103021888,1000,RGE
20016824540,103021896,1000,RGE
20028135554,103021907,1000,RGE
20032003855,102979214,1000,RGE
20031890963,102979215,1000,RGE
20031890831,102979216,1000,RGE
20090492842,101382425,1000,RGE
20025896190,101484273,1000,RGE
20030762908,101731648,1000,RGE
20010132775,102153936,1000,RGE
20032646661,102277000,1000,RGE
20012555429,102336542,1000,RGE
20024961839,102396849,1000,RGE
20023672742,102535116,1000,RGE
20029501796,102566454,1000,RGE
20032241877,102613738,1000,RGE
20014682684,102614185,1000,RGE
20014667289,102724528,1000,RGE
20090194042,102900917,1000,RGE
20090193952,102900918,1000,RGE
20090199702,102900921,1000,RGE
20090194000,102900922,1000,RGE
20090193879,102900923,1000,RGE
20090193838,102900928,1000,RGE
20090193853,102900936,1000,RGE
20090187244,102900939,1000,RGE
20090193812,102900940,1000,RGE
20090193846,102900950,1000,RGE
20090187525,102900952,1000,RGE
20090187459,102900954,1000,RGE
20090194067,102900955,1000,RGE
20090193945,102900956,1000,RGE
20090194125,102900957,1000,RGE
20090194026,102900958,1000,RGE
20090187582,102900960,1000,RGE
20090194141,102900961,1000,RGE
20090187475,102900963,1000,RGE
20090187228,102900965,1000,RGE
20090187509,102900969,1000,RGE
20090187277,102900974,1000,RGE
20025893825,102901093,1000,RGE
20090194117,102901156,1000,RGE
20090194018,102901157,1000,RGE
20090194158,102901161,1000,RGE
20090193994,102901163,1000,RGE
20090194059,102901169,1000,RGE
20032079491,102901182,1000,RGE
20090187491,102901183,1000,RGE
20090194034,102901184,1000,RGE
20090194166,102901185,1000,RGE
20090194091,102901188,1000,RGE
20090325729,102901190,1000,RGE
20090193820,102901191,1000,RGE
20090193978,102901192,1000,RGE
20090193937,102901195,1000,RGE
20090187426,102901202,1000,RGE
20090189679,102901206,1000,RGE
20090325752,102901207,1000,RGE
20090187236,102901208,1000,RGE
20090188077,102901210,1000,RGE
20090189653,102901211,1000,RGE
20090189182,102905817,1000,RGE
20090189539,102905818,1000,RGE
20090189794,102905820,1000,RGE
20090189554,102905821,1000,RGE
20090189588,102905823,1000,RGE
20090189836,102905824,1000,RGE
20090189745,102905825,1000,RGE
20090189562,102905828,1000,RGE
20090189646,102905829,1000,RGE
20090189695,102905830,1000,RGE
20090189513,102905833,1000,RGE
20090189612,102905834,1000,RGE
20090189729,102905837,1000,RGE
20090187608,102905838,1000,RGE
20090189828,102905843,1000,RGE
20090189786,102905844,1000,RGE
20090187251,102905846,1000,RGE
20090187533,102905848,1000,RGE
20090189547,102905849,1000,RGE
20090189737,102905852,1000,RGE
20090187434,102905853,1000,RGE
20090189570,102905854,1000,RGE
20090189505,102905855,1000,RGE
20090189190,102905856,1000,RGE
20090193960,102905858,1000,RGE
20090189687,102905860,1000,RGE
20090189638,102905861,1000,RGE
20090189802,102905862,1000,RGE
20090187467,102905863,1000,RGE
20090189521,102905865,1000,RGE
20090189604,102905866,1000,RGE
20090189620,102905867,1000,RGE
20090187202,102905872,1000,RGE
20090189752,102905875,1000,RGE
20090193887,102905940,1000,RGE
20090193986,102905944,1000,RGE
20090194109,102905946,1000,RGE
20090187293,102905948,1000,RGE
20090193929,102905952,1000,RGE
20090187566,102905953,1000,RGE
20090187483,102905954,1000,RGE
20090187269,102905955,1000,RGE
20090193861,102905956,1000,RGE
20090187285,102905957,1000,RGE
20090194133,102905958,1000,RGE
20090194075,102905965,1000,RGE
20090187590,102905968,1000,RGE
20090189760,102905972,1000,RGE
20090187517,102905973,1000,RGE
20090187442,102905974,1000,RGE
20090187574,102905980,1000,RGE
20090187400,102905982,1000,RGE
20090186998,102905986,1000,RGE
20090186980,102905991,1000,RGE
20090189778,102905993,1000,RGE
20090187541,102905994,1000,RGE
20090187558,102905995,1000,RGE
20028706305,103053712,1000,RGE
20032039941,103061613,1000,RGE
20032000638,103061657,1000,RGE
20031890914,103063213,1000,RGE
20011508155,103254269,1000,RGE
20022029340,103053574,1000,RGE
20031072364,103053575,1000,RGE
20031072075,103053588,1000,RGE
20031072224,103053591,1000,RGE
20031072133,103053636,1000,RGE
20031072240,103053638,1000,RGE
20031072083,103053640,1000,RGE
20090492107,103053655,1000,RGE
20031072125,103053656,1000,RGE
20031072232,103053666,1000,RGE
20031072307,103053693,1000,RGE
20031072323,103053697,1000,RGE
20026879112,103053719,1000,RGE
20021990104,103053742,1000,RGE
20024266619,103053760,1000,RGE
20020093215,103053762,1000,RGE
20024215046,103053763,1000,RGE
20031072281,103053776,1000,RGE
20031072315,103053777,1000,RGE
